penetration,seed,n_vehicles,n_cavs,n_walkers,weather,map,duration_s,wall_seconds,wall_to_sim_ratio,collision_count,raw_collision_events,cav_collision_count,hdv_collision_count,vru_collision_count,cav_hit_pedestrian_count,hdv_hit_pedestrian_count,action_none,action_decelerate,action_soft_brake,action_hard_brake,phantom_brakes_suppressed,cooperative_brakes,frozen_vehicle_count,v2v_enabled,v2v_publishes_attempted,v2v_deliveries_emitted,v2v_received_total,dead_cav_count,decode_errors,publishes_emitted,publishes_dropped,cbr_mean,cbr_max,coll_attentive,coll_distracted,coll_aggressive_hostile
0.5,2,60,30,41,ClearSunset,Town05,120.0,109.74967050552368,0.9145805875460307,14,26,8,6,0,0,0,40687,1070,5199,10150,109,4664,23,True,28130,169959,169933,8,0,3600,0,0.15445,0.187,3,5,2
0.5,3,60,30,42,ClearSunset,Town05,120.0,132.9848883152008,1.1082074026266733,16,29,6,10,1,0,1,38027,1154,7054,15171,128,5994,25,True,30589,253282,253260,8,0,3600,0,0.16206249999999997,0.1915,7,2,5
0.5,4,60,30,42,ClearSunset,Town05,120.0,107.15653324127197,0.8929711103439331,18,33,8,10,1,0,1,38946,804,5724,11041,111,5708,29,True,27853,173533,173491,8,0,3600,0,0.15345416666666667,0.192,4,4,9
0.5,0,60,30,60,ClearSunset,Town10HD_Opt,120.0,149.9861445426941,1.2498845378557841,30,55,16,14,1,0,1,19666,1146,5648,15169,72,5406,45,True,20818,164318,164267,18,0,3600,0,0.16362916666666666,0.231,8,9,6
0.5,1,60,30,59,ClearSunset,Town10HD_Opt,120.0,155.40136051177979,1.295011337598165,28,49,16,12,2,0,2,15371,1253,6028,14485,60,5448,46,True,18571,135133,135076,19,0,3600,0,0.14812499999999998,0.2585,14,2,6
0.5,2,60,30,59,ClearSunset,Town10HD_Opt,120.0,161.20405292510986,1.3433671077092488,27,50,17,10,0,0,0,22271,1227,4908,8476,78,4359,48,True,18446,162744,162636,19,0,3600,0,0.14264583333333333,0.251,11,5,3
0.5,3,60,30,59,ClearSunset,Town10HD_Opt,120.0,221.40232729911804,1.845019394159317,26,50,15,11,0,0,0,23591,1031,6946,15570,70,6965,45,True,23573,244439,244342,17,0,3600,0,0.19302916666666667,0.28,8,3,4
0.5,4,60,30,59,ClearSunset,Town10HD_Opt,120.0,193.44996666908264,1.6120830555756887,25,48,14,11,0,0,0,26562,1196,7908,12613,92,7861,42,True,24143,241822,241731,13,0,3600,0,0.18365416666666665,0.2465,8,4,5
0.5,0,60,30,42,HardRainNoon,Town05,120.0,119.42813181877136,0.9952344318230947,22,42,12,10,1,0,1,43679,1068,4605,8376,96,4115,35,True,28661,191477,191445,12,0,3600,0,0.15860416666666668,0.21,6,3,6
0.5,1,60,30,43,HardRainNoon,Town05,120.0,113.31218481063843,0.9442682067553202,14,25,9,5,0,0,0,42447,870,6569,12174,104,6023,24,True,30839,194199,194183,8,0,3600,0,0.16707499999999997,0.1955,4,1,4
0.5,2,60,30,41,HardRainNoon,Town05,120.0,136.21323609352112,1.1351103007793426,15,27,5,10,0,0,0,40819,1133,7497,15836,101,6986,26,True,32397,259426,259392,6,0,3600,0,0.1732,0.1965,5,5,3
0.5,3,60,30,42,HardRainNoon,Town05,120.0,133.68678212165833,1.114056517680486,15,27,5,10,1,0,1,38907,1124,6021,15254,141,5401,24,True,30534,263871,263821,7,0,3600,0,0.166875,0.1905,7,2,4
0.5,4,60,30,42,HardRainNoon,Town05,120.0,124.34188628196716,1.0361823856830596,16,29,10,6,1,0,1,39010,693,5409,13857,118,5181,29,True,29119,177641,177602,9,0,3600,0,0.16370416666666665,0.1925,3,3,6
1.0,0,60,60,42,ClearNoon,Town05,120.0,368.7354679107666,3.072795565923055,3,6,3,0,0,0,0,71047,1468,20562,43859,227,20578,6,True,68470,1170824,1170755,6,0,3600,0,0.3731,0.427,0,0,0
1.0,1,60,60,43,ClearNoon,Town05,120.0,252.8765127658844,2.107304273049037,5,8,5,0,0,0,0,70899,1666,21757,39856,277,21990,9,True,66877,1025937,1025855,9,0,3600,0,0.3469083333333333,0.3735,0,0,0
1.0,2,60,60,41,ClearNoon,Town05,120.0,385.34147000312805,3.2111789166927336,5,8,5,0,0,0,0,57717,1599,20091,49880,179,19893,10,True,64595,1128128,1128039,11,0,3600,0,0.3801583333333333,0.436,0,0,0
